,index,resourceId,fromUserId_x,categoryId,longitude,latitude,created_dates,updated_dates
0,2826,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
1,2827,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
2,2828,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
3,2829,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
4,2830,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
5,2831,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
6,2832,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
7,2833,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
8,2834,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
9,2835,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
10,2836,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
11,2837,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
12,2838,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
13,2839,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
14,2840,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
15,2841,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
16,2842,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
17,2843,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
18,2844,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
19,2845,604cf485c4e5fa0b7f7799414,5fdf6bbcfe08e8c0191a7813,602cba3778d3fda29f33060b,-71.50522165417306,54.83390262385869,2021-02-19,2021-04-04
