,index,resourceId,fromUserId_x,categoryId,longitude,latitude,created_dates,updated_dates
0,1546,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
1,1547,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
2,1548,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
3,1549,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
4,1550,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
5,1551,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
6,1552,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
7,1553,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
8,1554,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
9,1555,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
10,1556,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
11,1557,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
12,1558,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
13,1559,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
14,1560,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
15,1561,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
16,1562,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
17,1563,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
18,1564,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
19,1565,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
20,1566,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
21,1567,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
22,1568,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
23,1569,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
24,1570,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
25,1571,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
26,1572,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
27,1573,604cf485c4e5fa0b7f7799401,5fdf6bbcfe08e8c0191a7831,602cbae778d3fda29f330614,-80.42274754035522,47.412289486062676,2021-03-05,2021-03-14
