,index,resourceId,fromUserId_x,categoryId,longitude,latitude,created_dates,updated_dates
0,2646,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
1,2647,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
2,2648,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
3,2649,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
4,2650,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
5,2651,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
6,2652,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
7,2653,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
8,2654,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
9,2655,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
10,2656,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
11,2657,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
12,2658,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
13,2659,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
14,2660,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
15,2661,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
16,2662,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
17,2663,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
18,2664,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
19,2665,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
20,2666,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
21,2667,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
22,2668,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
23,2669,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
24,2670,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
25,2671,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
26,2672,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
27,2673,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
28,2674,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
29,2675,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
30,2676,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
31,2677,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
32,2678,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
33,2679,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
34,2680,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
35,2681,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
36,2682,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
37,2683,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
38,2684,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
39,2685,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
40,2686,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
41,2687,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
42,2688,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
43,2689,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
44,2690,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
45,2691,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
46,2692,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
47,2693,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
48,2694,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
49,2695,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
50,2696,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
51,2697,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
52,2698,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
53,2699,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
54,2700,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
55,2701,604cf485c4e5fa0b7f7799412,5fdf6bbcfe08e8c0191a7831,602cbb2c78d3fda29f330617,-72.4626253305971,53.65570242754632,2021-04-07,2021-04-20
